bee952edafdfb517191d3013d8d29a7d574c6a51,/,/,    mahout goes tlp;,/,/
7a786023136ab3c6443f6aca4556a71e093b5ff2,/,/,    mahout goes tlp;,/,/
205296876dd21ef387d92843b3052c54bdeef972,/,/,    [maven-scm] copy for tag mahout-0.2,/,/
561d4e9470dab6b732f35c8063c7514328a7d490,/,/,    [maven-release-plugin] prepare release mahout-0.2,/,/
11082155ed7f2967e11c43b38369fdf698eeb9a8,MAHOUT-198,Improvement,Cleanup pom  remove lib dependencies  etc.,None,Major
a1ef3043709a8ab2d919de7656465fdcec1c84b3,/,/,    [maven-release-plugin] rollback the release of mahout-0.2,/,/
6be329fae9a57d23f64a74dde6e9f4ff99be8c9a,/,/,    [maven-release-plugin] prepare for next development iteration,/,/
edf852edb6e025c98268a147f324cd7c06ec5f94,/,/,    [maven-release-plugin] prepare release mahout-0.2,/,/
ff7ab7ce3d274f200e8cc664ebf9b0b2e8c59b77,MAHOUT-198,Improvement,Cleanup pom  remove lib dependencies  etc.,None,Major
df651b191283d1e171b3359a0ae86078e1eec23f,MAHOUT-198,Improvement,Cleanup pom  remove lib dependencies  etc.,None,Major
a5f9b42aeaaa022a59a3405e7362f21101deb74b,/,/,    [maven-release-plugin] rollback the release of mahout-0.2,/,/
6faea8b79042ef00327445a62327af1a367fb356,/,/,    [maven-release-plugin] prepare for next development iteration,/,/
160068d2f6e7308c956c02f804ca52a0a1af7575,/,/,    [maven-release-plugin] prepare release mahout-0.2,/,/
8f6fa7291a1ea74926c36b199e051da176c9b180,/,/,    oh  let's try a full path,/,/
acb473baaacf11fd22d0b4ca346d3cc138ab0269,/,/,    [maven-release-plugin] rollback the release of mahout-0.2,/,/
645ebf318a461256183ed68daea0a0745f8fd1c3,/,/,    [maven-release-plugin] prepare for next development iteration,/,/
1a676633f7331818cbc748ac16a4415a1a815ee4,/,/,    [maven-release-plugin] prepare release mahout-0.2,/,/
4cbe27e143b15104261d7f98c8380ca5a0b695e8,/,/,    git-svn-id: https://svn.apache.org/repos/asf/lucene/mahout/trunk@834916 13f79535-47bb-0310-9956-ffa450edef68,/,/
10535a2cffa99d956cca1a9be5d29b5ddd96fefd,/,/,    [maven-release-plugin] rollback the release of mahout-0.2,/,/
